time/time_elapsed,time/fps,train/n_updates,time/total_timesteps,rollout/ep_len_mean,train/loss,rollout/exploration_rate,rollout/ep_rew_mean,time/episodes,train/learning_rate
609,232,35405,141723,352.72,5.057235830463469e-05,0.5,-31.89755596,400,0.0001
616,232,35765,143163,352.72,9.696730558061972e-05,0.5,-31.910748070000004,404,0.0001
622,232,36125,144603,352.72,9.775785292731598e-05,0.5,-31.977324730000007,408,0.0001
628,232,36485,146043,354.42,0.00020947640587110072,0.5,-32.253470879999995,412,0.0001
634,232,36845,147483,354.42,0.0011755877640098333,0.5,-32.27034309999999,416,0.0001
640,232,37205,148923,355.08,7.617310620844364e-05,0.5,-32.35590655,420,0.0001
646,232,37565,150363,355.08,0.00016151578165590763,0.5,-32.45229678,424,0.0001
653,232,37925,151803,355.65,4.30528525612317e-05,0.5,-32.55841057000001,428,0.0001
659,232,38285,153243,357.9,7.482612272724509e-05,0.5,-32.84032899,432,0.0001
665,232,38645,154683,357.9,0.0005049541941843927,0.5,-32.85996134,436,0.0001
671,232,39005,156123,357.9,0.00013008124369662255,0.5,-32.88330404999999,440,0.0001
677,232,39365,157563,357.9,0.00013540587679017335,0.5,-32.89522021,444,0.0001
683,232,39679,158817,356.04,8.073799835983664e-05,0.5,-32.73304252,448,0.0001
689,232,40039,160257,356.04,0.00014783593360334635,0.5,-32.7368161,452,0.0001
696,232,40399,161697,356.04,3.649420614237897e-05,0.5,-32.67258533,456,0.0001
702,232,40759,163137,356.04,0.000620983075350523,0.5,-32.690811939999996,460,0.0001
709,232,41119,164577,356.4,0.0002798439818434417,0.5,-32.8396603,464,0.0001
715,232,41479,166017,356.4,0.00013801857130602002,0.5,-32.84404358,468,0.0001
721,232,41812,167352,357.05,8.203485049307346e-05,0.5,-32.87635609,472,0.0001
727,232,42172,168792,357.05,4.5610180677613243e-05,0.5,-32.874981260000006,476,0.0001
733,232,42532,170232,357.05,0.00014189776265993714,0.5,-32.874644780000004,480,0.0001
739,232,42892,171672,357.05,0.004986774176359177,0.5,-32.90379995999999,484,0.0001
745,232,43222,172989,355.82,4.4832755520474166e-05,0.5,-32.80529235,488,0.0001
751,232,43582,174429,355.82,0.000142864475492388,0.5,-32.803854369999996,492,0.0001
757,232,43920,175783,354.96,0.00019121126388199627,0.5,-32.70735196,496,0.0001
763,232,44280,177223,355.0,0.0002593313984107226,0.5,-32.830396209999996,500,0.0001
769,232,44640,178663,355.0,2.9781656849081628e-05,0.5,-32.83426344,504,0.0001
774,232,44952,179912,353.09,9.071672684513032e-05,0.5,-32.626816749999996,508,0.0001
780,232,45299,181298,352.55,0.00025652366457507014,0.5,-32.5115673,512,0.0001
787,232,45659,182738,352.55,0.00022054791043046862,0.5,-32.532437789999996,516,0.0001
793,232,46019,184178,352.55,3.746818038052879e-05,0.5,-32.5552786,520,0.0001
799,232,46379,185618,352.55,0.0001445020898245275,0.5,-32.54548831,524,0.0001
805,232,46739,187058,352.55,0.00015898649871814996,0.5,-32.566202360000005,528,0.0001
812,232,47099,188498,352.55,2.4437671527266502e-05,0.5,-32.55313419000001,532,0.0001
818,232,47459,189938,352.55,0.0004998149815946817,0.5,-32.5692936,536,0.0001
824,232,47819,191378,352.55,5.6502889492549e-05,0.5,-32.60511618,540,0.0001
831,231,48179,192818,352.55,7.668976468266919e-05,0.5,-32.62248644000001,544,0.0001
837,231,48539,194258,354.41,3.965472205891274e-05,0.5,-32.80592873,548,0.0001
843,231,48870,195581,353.24,0.00018800407997332513,0.5,-32.69180695000001,552,0.0001
849,231,49230,197021,353.24,9.632986620999873e-05,0.5,-32.7585902,556,0.0001
855,231,49590,198461,353.24,0.00011755819286918268,0.5,-32.792737179999996,560,0.0001
861,231,49950,199901,353.24,5.615526970359497e-05,0.5,-32.80618023,564,0.0001
